"K","r_e","rho_true","p_lava_1","p_direct_1","p_lava_2","p_direct_2","rho_lava","rho_direct","estimable","bivar_aborted","rel_p","rel_rho","gated"
100,0,-0.3,0.508666,0.508666,0.161324,0.161324,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.378801,0.378801,0.311473,0.311473,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.536281,0.536281,0.0412995,0.0412995,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.767734,0.767734,0.223566,0.223566,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.253941,0.253941,0.159178,0.159178,0.0669602,0.0669602,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.541987,0.541987,0.704522,0.704522,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.844597,0.844597,0.206165,0.206165,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0618607,0.0618607,0.0568029,0.0568029,-0.476146,-0.476146,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.921208,0.921208,0.744933,0.744933,-0.35593,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.591344,0.591344,0.0584424,0.0584424,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.601219,0.601219,0.236822,0.236822,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.567963,0.567963,0.00435828,0.00435828,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.479426,0.479426,0.0846829,0.0846829,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.355374,0.355374,0.00684212,0.00684212,-0.0501383,-0.0501383,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.233171,0.233171,0.138484,0.138484,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.593781,0.593781,0.466302,0.466302,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.840529,0.840529,0.219343,0.219343,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.711118,0.711118,0.127875,0.127875,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.977396,0.977396,0.387081,0.387081,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.613843,0.613843,0.113111,0.113111,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.930936,0.930936,0.563847,0.563847,-1,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.00618491,0.00618491,0.382462,0.382462,0.890208,0.890208,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.633921,0.633921,0.251643,0.251643,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.678628,0.678628,0.400475,0.400475,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.569774,0.569774,0.05054,0.05054,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.510232,0.510232,0.0127941,0.0127941,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.958919,0.958919,0.00468285,0.00468285,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.325164,0.325164,0.710288,0.710288,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.010274,0.010274,0.277983,0.277983,-0.746842,-0.746842,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.205697,0.205697,0.246891,0.246891,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.433436,0.433436,0.00924069,0.00924069,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.58113,0.58113,0.148018,0.148018,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.169997,0.169997,0.0659653,0.0659653,0.441193,0.441193,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.592704,0.592704,0.403041,0.403041,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.124363,0.124363,0.0425967,0.0425967,-0.227719,-0.227719,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.11818,0.11818,0.0704033,0.0704033,-0.104754,-0.104754,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.751237,0.751237,0.373138,0.373138,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.958048,0.958048,0.261309,0.261309,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.295639,0.295639,0.161276,0.161276,-1,-1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.958926,0.958926,0.336795,0.336795,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.68392,0.68392,0.440958,0.440958,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0726757,0.0726757,0.278097,0.278097,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.850289,0.850289,0.000996747,0.000996747,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.611206,0.611206,0.068591,0.068591,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.406983,0.406983,0.132432,0.132432,0.423143,0.423143,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.0507756,0.0507756,0.00662556,0.00662556,0.226328,0.226328,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.753423,0.753423,0.303498,0.303498,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.544264,0.544264,0.0387735,0.0387735,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.127338,0.127338,0.0757622,0.0757622,0.627294,0.627294,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.617472,0.617472,0.221836,0.221836,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.87103,0.87103,0.000777948,0.000777948,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.513954,0.513954,0.3057,0.3057,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.383856,0.383856,0.0171218,0.0171218,0.373385,0.373385,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.392462,0.392462,0.00449505,0.00449505,-0.267154,-0.267154,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.386954,0.386954,0.0979489,0.0979489,0.753798,0.753798,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.312278,0.312278,0.56375,0.56375,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.719992,0.719992,0.194638,0.194638,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.826999,0.826999,0.538667,0.538667,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.0748501,0.0748501,0.15687,0.15687,1,1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.0756543,0.0756543,0.585275,0.585275,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0182659,0.0182659,0.372892,0.372892,0.694408,0.694408,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.537138,0.537138,0.00556829,0.00556829,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.679641,0.679641,0.17981,0.17981,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.783648,0.783648,0.542443,0.542443,-0.158061,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.69997,0.69997,0.189587,0.189587,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.65021,0.65021,0.0118709,0.0118709,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.251286,0.251286,0.0737288,0.0737288,1,1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.0906412,0.0906412,0.296085,0.296085,-0.303417,-0.303417,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.929491,0.929491,0.141791,0.141791,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.237347,0.237347,0.913401,0.913401,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.716154,0.716154,0.00097508,0.00097508,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.562262,0.562262,0.0246731,0.0246731,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.344414,0.344414,0.00256612,0.00256612,0.424575,0.424575,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.439487,0.439487,0.124714,0.124714,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.597024,0.597024,0.073254,0.073254,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.4972,0.4972,0.125336,0.125336,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.841153,0.841153,0.308534,0.308534,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.886035,0.886035,0.822565,0.822565,0.750633,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.915164,0.915164,0.338228,0.338228,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.479164,0.479164,0.982573,0.982573,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.363559,0.363559,0.00192864,0.00192864,-1,-1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.795551,0.795551,0.0761193,0.0761193,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.884267,0.884267,0.0352233,0.0352233,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.32533,0.32533,0.0715448,0.0715448,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.859059,0.859059,0.56295,0.56295,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.128463,0.128463,0.233335,0.233335,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.84447,0.84447,0.0117402,0.0117402,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.482624,0.482624,0.192837,0.192837,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.131102,0.131102,0.0109037,0.0109037,-1,-1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.676541,0.676541,0.347307,0.347307,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.244109,0.244109,0.674255,0.674255,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.367183,0.367183,0.671547,0.671547,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.844781,0.844781,0.459732,0.459732,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0506426,0.0506426,0.00851039,0.00851039,-0.172852,-0.172852,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.134123,0.134123,0.424941,0.424941,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.966888,0.966888,0.322681,0.322681,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.230792,0.230792,0.846909,0.846909,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.792322,0.792322,0.080103,0.080103,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.856414,0.856414,0.460539,0.460539,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.996601,0.996601,0.492,0.492,-0.203045,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.022505,0.022505,0.00819294,0.00819294,0.261297,0.261297,TRUE,FALSE,0,0,TRUE
100,0,-0.3,0.427064,0.427064,0.0250158,0.0250158,-0.568149,-0.568149,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.443318,0.443318,0.215645,0.215645,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.0254571,0.0254571,0.778688,0.778688,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.809013,0.809013,0.620044,0.620044,-0.815362,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.493912,0.493912,0.436738,0.436738,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.578099,0.578099,0.0384362,0.0384362,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.365812,0.365812,0.0368907,0.0368907,0.0687328,0.0687328,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.73377,0.73377,0.052056,0.052056,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.148372,0.148372,0.738909,0.738909,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.467834,0.467834,0.328172,0.328172,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.559863,0.559863,0.0259074,0.0259074,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.325092,0.325092,0.118894,0.118894,-0.719379,-0.719379,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.25699,0.25699,0.000544605,0.000544605,0.266655,0.266655,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.436109,0.436109,0.476729,0.476729,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.165329,0.165329,0.00352851,0.00352851,-0.645418,-0.645418,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.299166,0.299166,0.0342427,0.0342427,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.636089,0.636089,0.110032,0.110032,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.544504,0.544504,0.305508,0.305508,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.670759,0.670759,0.0215998,0.0215998,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.726756,0.726756,0.366149,0.366149,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0906326,0.0906326,0.00116649,0.00116649,-0.371975,-0.371975,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.476938,0.476938,0.198129,0.198129,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.743713,0.743713,0.153727,0.153727,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.92155,0.92155,0.144363,0.144363,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.647183,0.647183,0.599089,0.599089,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.138236,0.138236,0.394737,0.394737,-0.339386,-0.339386,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.980814,0.980814,0.0202842,0.0202842,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.718181,0.718181,0.0374015,0.0374015,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.314862,0.314862,0.420841,0.420841,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.897731,0.897731,0.461161,0.461161,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.345196,0.345196,0.698657,0.698657,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0446402,0.0446402,0.513628,0.513628,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.37902,0.37902,0.907314,0.907314,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.421494,0.421494,0.434666,0.434666,-1,-1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.787901,0.787901,0.374037,0.374037,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.869385,0.869385,0.843514,0.843514,0.399414,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.634318,0.634318,0.875511,0.875511,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,-0.3,0.824753,0.824753,0.17629,0.17629,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.493748,0.493748,0.202367,0.202367,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.219706,0.219706,0.105122,0.105122,0.380803,0.380803,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.246216,0.246216,0.170621,0.170621,-0.0859685,-0.0859685,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.827779,0.827779,0.232251,0.232251,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.737332,0.737332,0.439121,0.439121,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.446436,0.446436,0.105268,0.105268,-0.352877,-0.352877,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.17708,0.17708,0.011204,0.011204,0.856309,0.856309,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.0169042,0.0169042,0.64871,0.64871,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.0420543,0.0420543,0.262886,0.262886,0.273438,0.273438,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.825755,0.825755,0.171786,0.171786,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.606075,0.606075,0.151561,0.151561,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.216093,0.216093,0.889271,0.889271,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.169642,0.169642,0.0256813,0.0256813,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.276484,0.276484,0.00127952,0.00127952,1,1,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.0227387,0.0227387,0.19561,0.19561,0.307012,0.307012,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.308659,0.308659,0.281077,0.281077,0.382567,0.382567,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.365298,0.365298,0.392786,0.392786,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,-0.3,0.605338,0.605338,0.251281,0.251281,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,-0.3,0.104216,0.104216,0.00246008,0.00246008,-0.271877,-0.271877,TRUE,FALSE,0,0,FALSE
100,0,-0.3,0.641959,0.641959,0.0846398,0.0846398,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.712403,0.712403,0.157096,0.157096,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.270544,0.270544,0.213795,0.213795,-0.30339,-0.30339,TRUE,FALSE,0,0,FALSE
100,0,0,0.0468568,0.0468568,0.293031,0.293031,-0.944215,-0.944215,TRUE,FALSE,0,0,FALSE
100,0,0,0.2665,0.2665,0.174314,0.174314,-1,-1,TRUE,FALSE,0,0,FALSE
100,0,0,0.069175,0.069175,0.0153642,0.0153642,-0.862104,-0.862104,TRUE,FALSE,0,0,FALSE
100,0,0,0.314653,0.314653,0.450075,0.450075,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.470467,0.470467,0.728573,0.728573,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.266447,0.266447,0.0803479,0.0803479,0.0662407,0.0662407,TRUE,FALSE,0,0,FALSE
100,0,0,0.707854,0.707854,0.568394,0.568394,-0.351618,NA,FALSE,FALSE,0,NA,FALSE
100,0,0,0.360084,0.360084,0.170767,0.170767,0.890751,0.890751,TRUE,FALSE,0,0,FALSE
100,0,0,0.835296,0.835296,0.172437,0.172437,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.143921,0.143921,0.488951,0.488951,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.755945,0.755945,0.0491601,0.0491601,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.433828,0.433828,0.439692,0.439692,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.317761,0.317761,0.0015022,0.0015022,0.560964,0.560964,TRUE,FALSE,0,0,FALSE
100,0,0,0.105684,0.105684,0.583493,0.583493,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.196083,0.196083,0.226162,0.226162,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.30843,0.30843,0.0809062,0.0809062,0.17671,0.17671,TRUE,FALSE,0,0,FALSE
100,0,0,0.511062,0.511062,0.0115584,0.0115584,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.382299,0.382299,0.622745,0.622745,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.934972,0.934972,0.802657,0.802657,0.305608,NA,FALSE,FALSE,0,NA,FALSE
100,0,0,0.531441,0.531441,0.116246,0.116246,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.373664,0.373664,0.531065,0.531065,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0348945,0.0348945,0.293523,0.293523,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.192736,0.192736,0.323373,0.323373,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.505714,0.505714,0.148394,0.148394,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.337164,0.337164,0.364675,0.364675,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.749677,0.749677,0.0256307,0.0256307,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.515357,0.515357,0.0205837,0.0205837,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0847629,0.0847629,0.0315005,0.0315005,1,1,TRUE,FALSE,0,0,FALSE
100,0,0,0.0504597,0.0504597,0.00686467,0.00686467,0.0285196,0.0285196,TRUE,FALSE,0,0,FALSE
100,0,0,0.488043,0.488043,0.568223,0.568223,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,0,0.0757666,0.0757666,0.053044,0.053044,0.591707,0.591707,TRUE,FALSE,0,0,FALSE
100,0,0,0.416758,0.416758,0.0505204,0.0505204,-0.253401,-0.253401,TRUE,FALSE,0,0,FALSE
100,0,0,0.0141397,0.0141397,0.00423992,0.00423992,-0.908233,-0.908233,TRUE,FALSE,0,0,TRUE
100,0,0,0.628295,0.628295,0.345615,0.345615,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0375576,0.0375576,0.184508,0.184508,-0.814228,-0.814228,TRUE,FALSE,0,0,FALSE
100,0,0,0.671167,0.671167,0.293994,0.293994,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.300919,0.300919,0.103964,0.103964,0.701884,0.701884,TRUE,FALSE,0,0,FALSE
100,0,0,0.857382,0.857382,0.0131266,0.0131266,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.663506,0.663506,0.00752726,0.00752726,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.820468,0.820468,0.116845,0.116845,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.953303,0.953303,0.0399458,0.0399458,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0975437,0.0975437,0.0221153,0.0221153,0.438318,0.438318,TRUE,FALSE,0,0,FALSE
100,0,0,0.985368,0.985368,0.002258,0.002258,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.352524,0.352524,0.00976343,0.00976343,0.306358,0.306358,TRUE,FALSE,0,0,FALSE
100,0,0,0.637174,0.637174,0.00140433,0.00140433,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.241803,0.241803,0.0597237,0.0597237,-0.296538,-0.296538,TRUE,FALSE,0,0,FALSE
100,0,0,0.252335,0.252335,0.00861023,0.00861023,-0.0113847,-0.0113847,TRUE,FALSE,0,0,FALSE
100,0,0,0.05401,0.05401,0.16928,0.16928,-0.910847,-0.910847,TRUE,FALSE,0,0,FALSE
100,0,0,0.0226339,0.0226339,0.620415,0.620415,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.150603,0.150603,0.192494,0.192494,-0.862622,-0.862622,TRUE,FALSE,0,0,FALSE
100,0,0,0.835157,0.835157,0.0466121,0.0466121,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.606503,0.606503,0.468675,0.468675,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.997976,0.997976,0.0583228,0.0583228,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.240582,0.240582,0.105456,0.105456,-0.681126,-0.681126,TRUE,FALSE,0,0,FALSE
100,0,0,0.889784,0.889784,0.279995,0.279995,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.567773,0.567773,0.000103234,0.000103234,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.426967,0.426967,0.309506,0.309506,0.249213,0.249213,TRUE,FALSE,0,0,FALSE
100,0,0,0.88441,0.88441,0.0770347,0.0770347,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.77309,0.77309,0.200079,0.200079,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0864148,0.0864148,0.31019,0.31019,0.175063,0.175063,TRUE,FALSE,0,0,FALSE
100,0,0,0.849371,0.849371,0.0701062,0.0701062,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.452994,0.452994,0.0252837,0.0252837,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.912673,0.912673,0.0664062,0.0664062,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.0782315,0.0782315,0.0496938,0.0496938,0.332576,0.332576,TRUE,FALSE,0,0,FALSE
100,0,0,0.407431,0.407431,0.153381,0.153381,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.10563,0.10563,0.196856,0.196856,-0.425119,-0.425119,TRUE,FALSE,0,0,FALSE
100,0,0,0.225248,0.225248,0.46154,0.46154,0.511779,0.511779,TRUE,FALSE,0,0,FALSE
100,0,0,0.567245,0.567245,0.795295,0.795295,1,NA,FALSE,FALSE,0,NA,FALSE
100,0,0,0.411159,0.411159,0.333228,0.333228,-0.215156,-0.215156,TRUE,FALSE,0,0,FALSE
100,0,0,0.61367,0.61367,0.131351,0.131351,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.538705,0.538705,0.0898361,0.0898361,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.357525,0.357525,0.723585,0.723585,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.950626,0.950626,0.0449467,0.0449467,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.561493,0.561493,0.112177,0.112177,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.267684,0.267684,0.734672,0.734672,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.539391,0.539391,0.228889,0.228889,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.443145,0.443145,0.814644,0.814644,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.678841,0.678841,0.127075,0.127075,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.122519,0.122519,0.303311,0.303311,0.431067,0.431067,TRUE,FALSE,0,0,FALSE
100,0,0,0.289406,0.289406,0.0143937,0.0143937,0.275125,0.275125,TRUE,FALSE,0,0,FALSE
100,0,0,0.749348,0.749348,0.645462,0.645462,NA,NA,FALSE,FALSE,0,NA,FALSE
100,0,0,0.5441,0.5441,0.403542,0.403542,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.721322,0.721322,0.00612547,0.00612547,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.281877,0.281877,0.103039,0.103039,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.328312,0.328312,0.209034,0.209034,NA,NA,TRUE,FALSE,0,NA,FALSE
100,0,0,0.572166,0.572166,0.00183353,0.00183353,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.836382,0.836382,0.00472846,0.00472846,NA,NA,FALSE,TRUE,0,NA,FALSE
100,0,0,0.607828,0.607828,0.224062,0.224062,NA,NA,FALSE,TRUE,0,NA,FALSE
