"K","theta1","theta2","r_e","rho_true","n_rep","frac_estimable","frac_gated","frac_capped_of_gated","frac_plim_of_gated","mean_A","mean_B","mean_C","mean_D","med_A","med_C","n_A","n_B","n_C","n_D","pair","locus"
202,0.127071395197214,0.165659785632123,0.02756,0.6,4000,0.82075,0.169,0.0355029585798817,0.014792899408284,0.792440709083336,0.439063814141905,0.434899494286738,0.419189599132269,0.601329840033244,0.444030579234726,3283,2651,676,666,"P4",1336
202,0.127071395197214,0.165659785632123,0.02756,0.8,4000,0.8195,0.15725,0.103338632750397,0.0317965023847377,1.13205468572454,0.566905974019104,0.581581390602989,0.543047805937603,0.84904850352668,0.572513853697998,3278,2300,629,609,"P4",1336
110,0.193229262356761,0.171911202752993,0.02756,-0.8,4000,0.773,0.13075,0.0783938814531549,0.017208413001912,-1.17873315593074,-0.507141159316481,-0.501730105951333,-0.479276426848733,-0.807611941018575,-0.528245583235731,3092,2163,523,514,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,-0.6,4000,0.7635,0.1265,0.0573122529644269,0.0158102766798419,-0.85361790578551,-0.394331615962786,-0.410300593824886,-0.387417044806247,-0.609555512424949,-0.401196034993936,3054,2366,506,498,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,-0.4,4000,0.778,0.131,0.0209923664122137,0.00381679389312977,-0.629495170009203,-0.254718318771944,-0.220953277919517,-0.215414429465418,-0.385309167869535,-0.217215868512425,3112,2560,524,522,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,-0.2,4000,0.779,0.1395,0.00716845878136201,0.003584229390681,-0.148924306108432,-0.128400619712146,-0.117663324978714,-0.112598535034927,-0.185674496538604,-0.106592290083894,3116,2686,558,556,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,0,4000,0.7745,0.1285,0.0136186770428016,0.00194552529182879,-0.0322194058556293,0.0243834329455858,0.0174449156646003,0.0188980231273312,0.023193385163789,0.0151390668767756,3098,2684,514,513,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,0.2,4000,0.76375,0.132,0.0246212121212121,0.00378787878787879,0.311474754735674,0.157752187516848,0.165950088947774,0.164448474013968,0.218867308426759,0.147569152086187,3055,2639,528,526,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,0.4,4000,0.77225,0.133,0.0244360902255639,0.0075187969924812,0.564957599748008,0.279808193021553,0.316948124583159,0.306363620437307,0.426456660408628,0.305234343759793,3089,2557,532,528,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,0.6,4000,0.76075,0.13,0.0384615384615385,0.0192307692307692,0.857222762470824,0.401049069099715,0.430673620137077,0.407869227227091,0.606698590080153,0.413814136434335,3043,2361,520,510,"P4",1342
110,0.193229262356761,0.171911202752993,0.02756,0.8,4000,0.77675,0.13075,0.0956022944550669,0.0458891013384321,1.08733170933354,0.523480181060557,0.570990078488307,0.52107602083173,0.823362074607046,0.574234268619204,3107,2199,523,499,"P4",1342
256,0.16793301954091,0.696995188692988,0.02756,-0.8,4000,0.95375,0.55225,0.0909913988229968,0.0162969669533726,-0.94536598106943,-0.744570897956158,-0.71837905873304,-0.700122481466402,-0.81961904528502,-0.713555786353661,3815,3255,2209,2173,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,-0.6,4000,0.9635,0.56175,0.0249221183800623,0.00356030262572319,-0.708741904455831,-0.593857727689539,-0.542007479233967,-0.5368687190815,-0.61798940728894,-0.53840518282996,3854,3566,2247,2239,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,-0.4,4000,0.95225,0.54975,0.0022737608003638,0,-0.47877368766346,-0.41851898617365,-0.356285802181144,-0.356137779276483,-0.418894975744788,-0.348230691473561,3809,3681,2199,2199,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,-0.2,4000,0.952,0.55275,0.00135685210312076,0,-0.236167009347985,-0.21258892064586,-0.176341439398957,-0.17624517846754,-0.202139293540602,-0.177729169764121,3808,3760,2211,2211,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,0,4000,0.9535,0.55675,0,0,0.00889646190104641,0.000570540094066359,0.00733157196955986,0.00733157196955986,-0.000416954287808198,-0.000286221744857242,3814,3784,2227,2227,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,0.2,4000,0.95325,0.5795,0,0,0.235137193335258,0.214285081004113,0.188494471197272,0.188494471197272,0.209819904835957,0.188123486761954,3813,3766,2318,2318,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,0.4,4000,0.95525,0.5505,0.00454132606721163,0,0.45316769053041,0.41362455018584,0.36625858929745,0.36596599051094,0.413760089677729,0.366830087584244,3821,3722,2202,2202,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,0.6,4000,0.9515,0.554,0.0234657039711191,0.000451263537906137,0.722145248211201,0.602671845767488,0.552870851965449,0.550483835995019,0.62797160955549,0.54812149635399,3806,3529,2216,2215,"P4",1545
256,0.16793301954091,0.696995188692988,0.02756,0.8,4000,0.96,0.56975,0.0978499341816586,0.0184291355857832,0.933744309144003,0.747388274273846,0.73030059718056,0.710074359341821,0.817605575848775,0.727550841917373,3840,3280,2279,2237,"P4",1545
301,0.0463553597303474,0.191898336508664,0.02756,-0.8,4000,0.6875,0.097,0.0309278350515464,0.0103092783505155,-0.912059137159693,-0.44718836825875,-0.410116644431636,-0.397808718950967,-0.657059057377028,-0.439694195095371,2750,2098,388,384,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,-0.6,4000,0.691,0.1095,0.0251141552511416,0.00228310502283105,-0.704941084249232,-0.34059573789221,-0.294619018832999,-0.289342090948618,-0.49552008640614,-0.30462082283801,2764,2246,438,437,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,-0.4,4000,0.6875,0.11175,0.00671140939597315,0.00223713646532438,-0.45668862400548,-0.234850699637086,-0.179569475731499,-0.176541162103854,-0.326637326736116,-0.1823613213973,2750,2349,447,446,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,-0.2,4000,0.67775,0.09825,0.0101781170483461,0,-0.20130896133653,-0.105937697451556,-0.0584533422255532,-0.0580488869288696,-0.146720580718706,-0.0670341333015718,2711,2410,393,393,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,0,4000,0.69425,0.10425,0.0119904076738609,0.00239808153477218,-0.00277162240470663,0.0274678292896706,0.0581975639608783,0.0540131399072171,0.0413988525999057,0.0546196161225146,2777,2446,417,416,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,0.2,4000,0.6885,0.1005,0.00995024875621891,0,0.27824498554377,0.150764705825223,0.142628426179847,0.142053290658991,0.200426815063685,0.150244793704955,2754,2406,402,402,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,0.4,4000,0.6835,0.1,0.0225,0.0025,0.530259214050737,0.262169756824935,0.240043870550215,0.23454792644496,0.376601716759845,0.238163063102655,2734,2326,400,399,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,0.6,4000,0.68675,0.09825,0.0203562340966921,0.00254452926208651,0.757753758919369,0.348309325960392,0.321645573332221,0.316442599701588,0.503564974289955,0.303294041598999,2747,2212,393,392,"P4",1573
301,0.0463553597303474,0.191898336508664,0.02756,0.8,4000,0.68325,0.103,0.0485436893203883,0.0194174757281553,0.926227130385513,0.47003652845831,0.48582272284817,0.464802865749968,0.690641765230747,0.480271720479177,2733,2091,412,404,"P4",1573
381,0.0584632325030561,0.212751362747471,0.02756,-0.8,4000,0.757,0.16825,0.0490341753343239,0.0208023774145617,-1.04121460324273,-0.546464797391443,-0.515655570040093,-0.491157016425296,-0.746479112195943,-0.489354305763481,3028,2283,673,659,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,-0.6,4000,0.7785,0.173,0.0303468208092486,0.00289017341040462,-0.72707019824433,-0.421862689898065,-0.343442854350936,-0.338255706500292,-0.552051154229113,-0.338197656683257,3114,2625,692,690,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,-0.4,4000,0.76875,0.166,0.00903614457831325,0.0105421686746988,-0.561879145593407,-0.300809298325863,-0.256887332536863,-0.244497078286428,-0.379614895595025,-0.256763794515305,3075,2717,664,657,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,-0.2,4000,0.78125,0.17475,0.00286123032904149,0,-0.261870085471491,-0.1520509174527,-0.119146604010323,-0.119127796062176,-0.174725401589204,-0.120271460615049,3125,2897,699,699,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,0,4000,0.78025,0.16775,0,0,0.00850597372423884,0.00326349437438248,0.0103924719117772,0.0103924719117772,-2.37935544559138e-05,0.009910044944528,3121,2878,671,671,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,0.2,4000,0.767,0.17625,0.00141843971631206,0.00141843971631206,0.24251259826213,0.147631643816141,0.140220965472485,0.138578982185347,0.181312829466537,0.150546123559752,3068,2839,705,704,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,0.4,4000,0.7705,0.16775,0.0163934426229508,0.0029806259314456,0.479837880134677,0.308842302173963,0.304637212196942,0.300593945623864,0.390369762478725,0.305188396331771,3082,2713,671,669,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,0.6,4000,0.77375,0.16425,0.0334855403348554,0.0076103500761035,0.720921376676863,0.444357818081292,0.40665642285527,0.395985973686329,0.560131058060137,0.405880497307409,3095,2609,657,652,"P4",1602
381,0.0584632325030561,0.212751362747471,0.02756,0.8,4000,0.78275,0.17575,0.058321479374111,0.0170697012802276,1.02518516436166,0.574326952124366,0.547809587808162,0.527003120862789,0.759713690431352,0.557795961193869,3131,2411,703,691,"P4",1602
39,0.0463490796903909,0.537913903547233,0.02756,-0.8,4000,0.533,0.04875,0.0358974358974359,0.0153846153846154,-0.74939721446336,-0.277563742701438,-0.300783588617812,-0.280012146408786,-0.51576527062642,-0.301618769561935,2132,1605,195,192,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,-0.6,4000,0.5235,0.051,0.0147058823529412,0.00980392156862745,-0.508807562665397,-0.19926048661614,-0.178387749625418,-0.165954830360779,-0.351804511923471,-0.164599258992669,2094,1672,204,202,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,-0.4,4000,0.53175,0.0445,0.0112359550561798,0.00561797752808989,-0.503051676499704,-0.137700399189781,-0.126018459051147,-0.116156763028682,-0.231542051342942,-0.140728976584123,2127,1707,178,177,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,-0.2,4000,0.53125,0.048,0.015625,0.00520833333333333,-0.258275904307416,-0.0538468134674552,-0.101302859101942,-0.110512038612866,-0.133741382583885,-0.0845909926628179,2125,1683,192,191,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,0,4000,0.52975,0.045,0.0111111111111111,0,0.0466953123250933,0.0406518529983088,0.0239787578970787,0.0236347308238915,0.0677048878479301,0.0458570027800195,2119,1709,180,180,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,0.2,4000,0.5405,0.04675,0.0267379679144385,0,0.101162393317732,0.0917654869411446,0.126537989677457,0.124394783009587,0.171671924275828,0.152299094221237,2162,1719,187,187,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,0.4,4000,0.533,0.04775,0.0471204188481675,0.00523560209424084,0.287422397967433,0.13201145918725,0.170049480612355,0.159791642235058,0.253047021869809,0.164946222330618,2132,1724,191,190,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,0.6,4000,0.52675,0.05125,0.0390243902439024,0.0048780487804878,0.592599221922448,0.236437595436161,0.230978159736753,0.223156141269072,0.408342488084756,0.221179332654684,2107,1637,205,204,"P4",1664
39,0.0463490796903909,0.537913903547233,0.02756,0.8,4000,0.5225,0.04925,0.050761421319797,0.0101522842639594,0.765622366008273,0.32225100361177,0.402474893971701,0.389012236049474,0.563186880348202,0.431463870876772,2090,1603,197,195,"P4",1664
199,0.0490347091457012,0.320946056457017,0.02756,-0.8,4000,0.6715,0.10625,0.0352941176470588,0.00470588235294118,-0.919624226585119,-0.463542625103582,-0.386834419267169,-0.37873942123759,-0.653136767364534,-0.353354557274192,2686,2146,425,423,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,-0.6,4000,0.6765,0.111,0.0135135135135135,0.00225225225225225,-0.667611978862132,-0.356122877873678,-0.292704496320449,-0.288984394780568,-0.467294673578404,-0.282962724666426,2706,2284,444,443,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,-0.4,4000,0.667,0.111,0.00225225225225225,0.00225225225225225,-0.418886997291323,-0.242740441562394,-0.200664145917019,-0.197450547510233,-0.31490277802445,-0.219083725730302,2668,2341,444,443,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,-0.2,4000,0.67575,0.11325,0.00441501103752759,0,-0.19407849171501,-0.10901603153063,-0.0514331409235095,-0.0514233688325513,-0.135067549898164,-0.0334333293752534,2703,2480,453,453,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,0,4000,0.68025,0.11225,0.0022271714922049,0,-0.00365270834939382,0.0148866286764773,0.0280916556393835,0.0280367227075379,0.0253926557372948,0.050140485901436,2721,2461,449,449,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,0.2,4000,0.65675,0.11325,0.00883002207505519,0,0.229432407169761,0.105487552328041,0.117136662156272,0.116985455350189,0.137070858085403,0.102537981746107,2627,2382,453,453,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,0.4,4000,0.66775,0.1065,0.0117370892018779,0.00234741784037559,0.476693434043924,0.266974969415511,0.269440781031295,0.266085577206829,0.337444200375174,0.268147898608126,2671,2340,426,425,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,0.6,4000,0.677,0.12025,0.0166320166320166,0.00415800415800416,0.654139880506888,0.375619065244283,0.354502849986166,0.348951931797219,0.504268552339247,0.367875488417815,2708,2277,481,479,"P4",1689
199,0.0490347091457012,0.320946056457017,0.02756,0.8,4000,0.65975,0.10075,0.0372208436724566,0.0198511166253102,0.935542511813342,0.482228617631185,0.451992147799464,0.429679659462177,0.687477891015654,0.439277773901783,2639,2031,403,395,"P4",1689
274,0.046354672344744,0.233417317944111,0.02756,-0.8,4000,0.69125,0.10575,0.0543735224586288,0.00709219858156028,-0.912953447925676,-0.461276895115417,-0.393406942446533,-0.382127962028132,-0.656294796409919,-0.400779898546402,2765,2183,423,420,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,-0.6,4000,0.69525,0.11125,0.0202247191011236,0.00674157303370787,-0.670550909344821,-0.337017321973181,-0.300984514859855,-0.29167288272458,-0.478644819465194,-0.313494218650969,2781,2300,445,442,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,-0.4,4000,0.68425,0.111,0.018018018018018,0,-0.445338385888231,-0.22103592892854,-0.200643512436147,-0.199555603953384,-0.301069708020427,-0.197016831067848,2737,2378,444,444,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,-0.2,4000,0.67475,0.10725,0.00699300699300699,0,-0.217839525518092,-0.104195644805453,-0.106348847425177,-0.105347639558094,-0.141025408571348,-0.124424679671337,2699,2425,429,429,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,0,4000,0.683,0.1125,0.00444444444444444,0,0.03133107463381,0.01122057953989,0.0309303404631119,0.030603982501928,0.000795061639664552,0.0394125428974468,2732,2473,450,450,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,0.2,4000,0.68825,0.10825,0.0092378752886836,0,0.219103493368057,0.136324518260939,0.139006789137204,0.13796833149231,0.182934073232399,0.11874971005804,2753,2472,433,433,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,0.4,4000,0.6915,0.111,0.00900900900900901,0,0.47480982988113,0.262960461335978,0.2798417278637,0.278686398350648,0.351392862542028,0.275400008540357,2766,2410,444,444,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,0.6,4000,0.6765,0.10225,0.0317848410757946,0.00488997555012225,0.717433944811399,0.368267831352344,0.350260181501352,0.340366509781322,0.511676335852125,0.342482443156399,2706,2219,409,407,"P4",1720
274,0.046354672344744,0.233417317944111,0.02756,0.8,4000,0.6885,0.1115,0.047085201793722,0.0224215246636771,0.917825649410886,0.47575813689393,0.483947030336513,0.457110780778828,0.686492391757173,0.473892943278696,2754,2133,446,436,"P4",1720
139,0.0463494754290321,0.192767725064503,0.02756,-0.8,4000,0.568,0.0455,0.043956043956044,0.00549450549450549,-0.965752339152591,-0.33487403963412,-0.338008340776125,-0.328011634939333,-0.621947728267882,-0.306426140284739,2272,1662,182,181,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,-0.6,4000,0.59,0.0485,0.0309278350515464,0,-0.650188412207647,-0.258350839353079,-0.246481067564967,-0.243328421676705,-0.437101617271612,-0.228993803065806,2360,1827,194,194,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,-0.4,4000,0.57125,0.051,0.0196078431372549,0,-0.43812654575889,-0.159719692723313,-0.151855569147517,-0.150110594989795,-0.268924868822094,-0.151143011736829,2285,1819,204,204,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,-0.2,4000,0.57475,0.048,0.0104166666666667,0.00520833333333333,-0.178380675815198,-0.0547060386441301,-0.126202479437501,-0.119099393875609,-0.11333010712033,-0.118463724771279,2299,1877,192,191,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,0,4000,0.58725,0.04925,0.0203045685279188,0,-0.0234575999753434,-0.00460762849254828,-0.00713249285579909,-0.00776522887463092,-0.0194385246742662,-0.0153732035543867,2349,1940,197,197,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,0.2,4000,0.59,0.052,0.0192307692307692,0,0.200690071426544,0.0981468634353029,0.103120424162794,0.104136123425468,0.169995840350355,0.137182752567952,2360,1952,208,208,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,0.4,4000,0.58825,0.049,0.0255102040816327,0.0102040816326531,0.444454621382887,0.168099832651847,0.172441095787535,0.158724407527463,0.295581939492236,0.183782853125509,2353,1895,196,194,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,0.6,4000,0.59,0.054,0.0231481481481481,0,0.684882976493379,0.293602984715211,0.306058447423269,0.303935245695861,0.461719606790675,0.347826363001284,2360,1841,216,216,"P4",1818
139,0.0463494754290321,0.192767725064503,0.02756,0.8,4000,0.58175,0.045,0.0222222222222222,0.0166666666666667,0.823970883330803,0.34020053607257,0.373501034670427,0.352895068668181,0.627901633898398,0.365804213521117,2327,1712,180,177,"P4",1818
251,0.0463517221242328,0.394151205652099,0.02756,-0.8,4000,0.686,0.13025,0.0268714011516315,0.00767754318618042,-0.822335221430487,-0.49236728249471,-0.420749043982553,-0.410148880844516,-0.626500926985062,-0.412031878340615,2744,2246,521,517,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,-0.6,4000,0.69125,0.13,0.00961538461538462,0.00192307692307692,-0.606932128601071,-0.396418761119018,-0.336719951029708,-0.334064154397444,-0.487323181989957,-0.338122341140065,2765,2428,520,519,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,-0.4,4000,0.677,0.12675,0.0019723865877712,0.0019723865877712,-0.398283018834876,-0.264310146697903,-0.217856859421477,-0.215679298275307,-0.307098874367358,-0.197631803686475,2708,2468,507,506,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,-0.2,4000,0.67775,0.13125,0.00380952380952381,0.00380952380952381,-0.224436646839332,-0.146118991998853,-0.0950685974574351,-0.0899696014856193,-0.162382150595287,-0.0810535642645899,2711,2522,525,523,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,0,4000,0.68825,0.12175,0.00205338809034908,0,-0.00347832638108802,0.0083323722858766,0.0212343404471081,0.0209192442819185,0.00270592797515882,0.0284317300285886,2753,2592,487,487,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,0.2,4000,0.689,0.1325,0.00188679245283019,0,0.199448880444244,0.129738644569296,0.148715450330256,0.148679916263392,0.165279947494429,0.159711117812642,2756,2555,530,530,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,0.4,4000,0.68175,0.12125,0.00206185567010309,0.00206185567010309,0.420278299102345,0.284466206999513,0.235448617521242,0.233351690916864,0.325556459294259,0.228021225508211,2727,2491,485,484,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,0.6,4000,0.68675,0.12275,0.0224032586558045,0.00610997963340122,0.652915833448708,0.416166339490272,0.350662048714971,0.342257236425699,0.501931576764013,0.340459311568284,2747,2397,491,488,"P4",1850
251,0.0463517221242328,0.394151205652099,0.02756,0.8,4000,0.677,0.129,0.0465116279069767,0.00387596899224806,0.83531446017039,0.533987452006134,0.498375620351281,0.49060399264106,0.663141555544429,0.492912283216142,2708,2254,516,514,"P4",1850
166,0.108674490417491,0.327781909696835,0.02756,-0.8,4000,0.80775,0.2095,0.081145584725537,0.0393794749403341,-1.08114982651161,-0.571177832107777,-0.576298770045595,-0.532969951714266,-0.793700798315028,-0.559711787133751,3231,2423,838,805,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,-0.6,4000,0.81125,0.214,0.0467289719626168,0.0151869158878505,-0.749999885754133,-0.455939120334284,-0.425783750074042,-0.405776507102726,-0.595195340243604,-0.405015396395695,3245,2711,856,843,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,-0.4,4000,0.81075,0.216,0.0104166666666667,0.00462962962962963,-0.548076794658352,-0.325215930826966,-0.281608152129369,-0.275453420603178,-0.41048883675821,-0.276253233804417,3243,2853,864,860,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,-0.2,4000,0.80675,0.2135,0.00351288056206089,0.00117096018735363,-0.278499213972886,-0.169390454237319,-0.143225465796172,-0.141677426734865,-0.200241737438497,-0.123615153811747,3227,2967,854,853,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,0,4000,0.81425,0.2115,0.00709219858156028,0,-0.0280179499662236,-0.0027895537840366,0.0253703785104346,0.0253322072309785,0.000721313909598217,0.0286388174657661,3257,3045,846,846,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,0.2,4000,0.8045,0.1975,0.00759493670886076,0,0.236877441341716,0.162454806344693,0.164277917567351,0.163287004783747,0.195581332427807,0.166996715688742,3218,2975,790,790,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,0.4,4000,0.81025,0.2255,0.0221729490022173,0.00443458980044346,0.503655026089686,0.307467916864253,0.293504785795578,0.286798658733524,0.382462686593476,0.283359497087371,3241,2899,902,898,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,0.6,4000,0.8115,0.20925,0.040621266427718,0.013142174432497,0.771080808985805,0.464683761253711,0.445707659742819,0.429696350660233,0.597174119871347,0.42421882563767,3246,2707,837,826,"P4",1921
166,0.108674490417491,0.327781909696835,0.02756,0.8,4000,0.808,0.213,0.0903755868544601,0.0199530516431925,1.03033744178184,0.607508395559357,0.613220691306739,0.588185855533235,0.798223667874368,0.61235103703614,3232,2489,852,835,"P4",1921
344,0.0463647434479125,0.167186138195807,0.02756,-0.8,4000,0.6835,0.0945,0.0476190476190476,0.0132275132275132,-1.02744910053266,-0.45813973566803,-0.422629683848568,-0.405932533356554,-0.714614677196188,-0.386432958836933,2734,2042,378,373,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,-0.6,4000,0.692,0.09125,0.0273972602739726,0,-0.797897181636756,-0.352753899319517,-0.317371277123213,-0.313974744120019,-0.514961780956052,-0.325220481944091,2768,2213,365,365,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,-0.4,4000,0.70275,0.10325,0.0145278450363196,0.00242130750605327,-0.526313203478093,-0.239392453637993,-0.196083456686007,-0.191555019701416,-0.341399610453681,-0.182042335248129,2811,2396,413,412,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,-0.2,4000,0.71325,0.10125,0.0172839506172839,0,-0.269255743957592,-0.118670585676371,-0.076404873240646,-0.0755160166376876,-0.170280577740282,-0.0708124078243031,2853,2480,405,405,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,0,4000,0.70425,0.1105,0.00452488687782805,0.00226244343891403,-0.00584792877228354,0.00534029359416324,0.0288796381374906,0.0255030278567382,0.00473519313801708,0.00390077482754272,2817,2490,442,441,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,0.2,4000,0.69775,0.09775,0,0,0.220626139515831,0.121563976781784,0.117562306991084,0.117562306991084,0.178667911107814,0.106593881675038,2791,2446,391,391,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,0.4,4000,0.69775,0.10375,0.0168674698795181,0,0.480407729410592,0.264782742182248,0.258507639006984,0.257297380926925,0.378434102251979,0.270438248929312,2791,2372,415,415,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,0.6,4000,0.712,0.095,0.0342105263157895,0.0131578947368421,0.782338919195086,0.368715250413713,0.363885499132233,0.346276796549697,0.523053008801359,0.344294027410427,2848,2264,380,375,"P4",2073
344,0.0463647434479125,0.167186138195807,0.02756,0.8,4000,0.69425,0.10425,0.0431654676258993,0.00959232613908873,0.938610664062322,0.473933032694697,0.464790803453849,0.451664371985337,0.69236271320655,0.486886806230209,2777,2093,417,413,"P4",2073
404,0.0463603061561819,0.29927903367132,0.02756,-0.8,4000,0.7385,0.159,0.0345911949685535,0.0125786163522013,-0.909190198246208,-0.557191923471746,-0.485075274854461,-0.469874982846645,-0.690261905961081,-0.476472297178126,2954,2398,636,628,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,-0.6,4000,0.74375,0.16925,0.0132939438700148,0,-0.701095778093839,-0.42587919002195,-0.371506831765973,-0.370260546983633,-0.50388352850051,-0.365467649589832,2975,2588,677,677,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,-0.4,4000,0.7275,0.162,0.00462962962962963,0,-0.455748431785703,-0.299369617386637,-0.226084779598192,-0.22578898096069,-0.339951801591553,-0.211733918727949,2910,2666,648,648,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,-0.2,4000,0.733,0.155,0.00161290322580645,0,-0.221007579571159,-0.150584797920561,-0.114669779395579,-0.114707342652283,-0.160483087478079,-0.108135597390965,2932,2772,620,620,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,0,4000,0.73225,0.15925,0.00470957613814757,0,-0.023154148236592,-0.00672517590528707,0.00880656276349778,0.00860601266517976,-0.00261463368143602,0.00959728530189333,2929,2798,637,637,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,0.2,4000,0.7325,0.162,0,0,0.210656185075795,0.147772522889725,0.153998315582243,0.153998315582243,0.166663788444743,0.158440532150035,2930,2769,648,648,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,0.4,4000,0.7315,0.16175,0.0108191653786708,0,0.434458928904495,0.307360717452793,0.254560247373953,0.253515784663754,0.351511684435467,0.25923699966272,2926,2698,647,647,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,0.6,4000,0.73725,0.15875,0.0094488188976378,0.0015748031496063,0.659539646096657,0.437843316602991,0.356467795204125,0.35319437856892,0.525827849166594,0.339833528285318,2949,2578,635,634,"P4",2081
404,0.0463603061561819,0.29927903367132,0.02756,0.8,4000,0.73025,0.1505,0.0232558139534884,0.0116279069767442,0.876391644609126,0.552784909281114,0.496522823332392,0.484011937676624,0.684638515375351,0.492822752654371,2921,2368,602,595,"P4",2081
207,0.0914717357645482,0.380967499806819,0.02756,-0.8,4000,0.79775,0.2135,0.0433255269320843,0.0210772833723653,-1.00751070161439,-0.603004474956323,-0.553969659544718,-0.531728529219289,-0.778424718669901,-0.552995631837774,3191,2467,854,836,"P4",2113
