locus,chr,K,p_1,p_2,theta_1,theta_2,slope,intercept,floored,rho_hat,rho_corrected,rho_corrected_unclipped,rho_lower,rho_upper,ci_width,ci_width_corrected
1276,8,315,7.94501e-09,0.0102098,0.5207420003710783,0.09693560933388973,0.7601092908774355,0.061463379485380394,False,0.1283,0.08793027702301397,0.08793027702301397,-0.47147,0.60257,1.07404,1.4130073305118758
1277,8,301,2.77862e-08,2.48617e-09,0.510566237825557,0.5554147785810638,0.9999332917084613,4.226958059782192e-05,False,0.511617,0.5116088589723202,0.5116088589723202,0.23388,0.79742,0.56354,0.5635775952985319
1278,8,128,4.17694e-05,0.000180741,0.5608344430310274,0.490567902654213,0.9870069306446597,0.008222023112904323,False,0.890723,0.8941183182074453,0.8941183182074453,0.53762,1.0,0.46238,0.4684668219077229
1279,8,296,0.00475342,0.000986628,0.16766593352266282,0.2517942695122956,0.8672411073371453,0.06319987244012798,False,0.903955,0.9694594968421201,0.9694594968421201,0.43113,1.0,0.56887,0.6559536848370915
1280,8,586,0.00147594,1.55284e-05,0.16779641942309578,0.2661365357498113,0.9559236428556153,0.018700004552568136,False,0.317539,0.3126180607425034,0.3126180607425034,-0.1642,0.79483,0.95903,1.0032495871062517
1282,8,247,0.0126553,1.40473e-06,0.07900454629277671,0.4807626410079846,0.6775608964954133,0.0844910297484502,False,0.206836,0.18056675183642035,0.18056675183642035,-0.44625,0.77528,1.22153,1.8028342637808483
1283,8,270,0.0443838,0.000878504,0.0,0.2689546491193492,0.0,0.18996368704990363,True,0.020628,-1.0,-inf,-1.0,0.78637,1.78637,
1284,8,300,0.000492016,0.00518778,0.276952294498653,0.16028268253076514,0.8686995126134146,0.05877729103189707,False,-0.382382,-0.5078387689026137,-0.5078387689026137,-1.0,0.16858,1.16858,1.345206234183807
1294,8,317,0.000895798,0.00215645,0.2470362025391106,0.20821855166830452,0.9186295748801523,0.041828595463060135,False,0.498939,0.4976003571369626,0.4976003571369626,-0.05017,1.0,1.05017,1.1431920207195692
1295,8,259,1.56237e-06,0.00483624,0.46581265127784405,0.17752768660470733,0.8935758208932622,0.03738823100770025,False,0.248271,0.23599874130601586,0.23599874130601586,-0.31536,0.75392,1.06928,1.1966304089686486
1296,8,249,0.0261886,9.84516e-08,0.0,0.540155977637806,0.0,0.12905686951493275,True,0.423809,1.0,inf,-0.13311,1.0,1.13311,
1297,8,163,6.85185e-05,0.00152103,0.47064085979273723,0.315943540215661,0.9555310692475895,0.022788383590854444,False,0.403902,0.39885005174059335,0.39885005174059335,-0.12325,0.94134,1.06459,1.1141343638760866
1298,8,286,3.04275e-05,0.000161018,0.36945547348585,0.32174465068978775,0.9874137375219146,0.006998281947563822,False,0.0119944,0.005059802049113475,0.005059802049113475,-0.55306,0.42911,0.98217,0.9946894221513722
1299,8,203,0.00923438,0.0010925,0.13165483643238546,0.3004172135206569,0.7665324858934425,0.09893095155298673,False,0.427959,0.42924214498686264,0.42924214498686264,-0.2624,1.0,1.2624,1.6468969329181038
1300,8,173,2.39557e-05,2.62029e-05,0.4942976484297204,0.4911111956802518,0.9942097086230122,0.00369684706843206,False,0.480344,0.4794231526784503,0.4794231526784503,0.07041,0.88678,0.81637,0.8211245504036351
1301,8,322,9.93843e-09,3.16349e-08,0.5104186682401481,0.4894427808591867,0.9999126190383096,5.556081001762074e-05,False,0.498844,0.49883202761227713,0.49883202761227713,0.21331,0.79206,0.57875,0.578800576150971
1302,8,199,0.00963103,0.00213825,0.127358283743612,0.26378327407844154,0.7393531300561067,0.11583347455141192,False,0.0627087,-0.07185304611800383,-0.07185304611800383,-0.94021,0.72012,1.66033,2.245652222874885
1304,8,425,0.000715084,1.36098e-07,0.22064012737656105,0.3975119480926829,0.9750759047880122,0.010009119485293795,False,0.303536,0.30102977529582253,0.30102977529582253,-0.1433,0.70024,0.84354,0.8651018816667314
1308,8,269,0.0218928,0.00186016,0.0,0.23391009342771427,0.0,0.20814896775177716,True,-0.540998,-1.0,-inf,-1.0,0.11145,1.11145,
1309,8,378,0.013622,5.00883e-08,0.05662141601477694,0.44049601197871685,0.6342713515599135,0.08474806946909158,False,0.0202189,-0.10173748082802402,-0.10173748082802402,-0.66056,0.49527,1.15583,1.822295768455214
1310,8,336,0.00529233,8.41805e-07,0.15047096705002092,0.4165486988447199,0.8826275523099828,0.03922391828085051,False,0.0931107,0.061052684768472094,0.061052684768472094,-0.53,0.56452,1.0945200000000002,1.2400700580164983
1311,8,182,0.000138272,0.0464419,0.4157290002106102,0.0,0.0,0.16352522181310888,True,0.623291,1.0,inf,-0.04063,1.0,1.04063,
1313,8,169,0.00672137,3.39914e-05,0.1839446207949548,0.4880173969787826,0.8544196896983202,0.054958110880450044,False,0.172596,0.13768162243672746,0.13768162243672746,-0.51899,0.75218,1.27117,1.4877583175182054
1314,8,401,0.0055777,0.000830482,0.13509999220185387,0.22212676543195786,0.8515345886430834,0.06660715617355481,False,0.178466,0.13136147998954661,0.13136147998954661,-0.56919,0.7588,1.32799,1.559525611421312
1317,8,236,0.00409328,8.33045e-06,0.19878016384674616,0.446593658228595,0.9081951297753382,0.035390438189032605,False,0.384602,0.3845115992830224,0.3845115992830224,-0.14381,0.92609,1.0699,1.178050800894146
1320,8,304,0.0317834,0.000625071,0.0,0.26632070212086734,0.0,0.1838368245514024,True,0.082865,-1.0,-inf,-0.95059,0.79756,1.74815,
1322,8,226,0.0010535,0.00808544,0.28597590984117177,0.1406217404112363,0.795348348799991,0.08936122088912622,False,0.195984,0.13405796249120847,0.13405796249120847,-0.62538,0.82054,1.44592,1.8179707070261493
1324,8,481,0.0344331,4.26204e-05,0.0,0.27477578680989745,0.0,0.15616471929571463,True,-0.564487,-1.0,-inf,-1.0,0.01496,1.01496,
1325,8,290,0.0122624,0.00299653,0.07795285896578485,0.19932091867418972,0.6411042472479359,0.14786769245150236,False,-0.170636,-0.4968048391798075,-0.4968048391798075,-1.0,0.45958,1.4595799999999999,2.2766656222689674
1327,8,314,0.00873929,0.00126937,0.1132268591816992,0.23383514503316064,0.7718807381133796,0.0969177630590622,False,0.327195,0.29833266406385306,0.29833266406385306,-0.40342,1.0,1.4034200000000001,1.8181824350614322
1331,8,376,0.000127929,4.4877e-07,0.2851208200774493,0.40352069961309284,0.9915726067946219,0.004000154410833175,False,-0.0217623,-0.02598140996866928,-0.02598140996866928,-0.53347,0.34879,0.88226,0.8897583434177473
1334,8,302,0.0454369,0.0266164,0.0,0.0,0.0,0.42776000000000003,True,0.383362,-1.0,-inf,-0.83298,1.0,1.83298,
1335,8,285,0.00158749,0.000482338,0.2350663296143654,0.2851189271853371,0.9394053312509205,0.03161600964739629,False,0.645125,0.6530822957281386,0.6530822957281386,0.16392,1.0,0.8360799999999999,0.8900098521760232
1338,8,245,0.00255967,0.00130455,0.22664329149930948,0.26388476266162203,0.9042829787497396,0.05023982823103258,False,0.167232,0.1293756208158652,0.1293756208158652,-0.62467,0.73636,1.36103,1.5050930206402406
1339,8,149,0.000718613,0.000853956,0.3790622145820855,0.36873979558127146,0.9515999200268118,0.02842413479637805,False,0.613622,0.6149620790080916,0.6149620790080916,0.09394,1.0,0.90606,0.9521438379003554
1340,8,132,0.000424312,0.000430001,0.4362383501445499,0.43547225056839584,0.9681524098777224,0.019560765198203,False,0.461331,0.4563023655103978,0.4563023655103978,-0.07048,1.0,1.07048,1.1056936790925322
1341,8,102,0.00887761,0.00965339,0.18901975504863897,0.1735006619629285,0.634883041473631,0.18427730409563148,False,0.28162,0.15332382430380526,0.15332382430380526,-0.67874,1.0,1.67874,2.64417206057901
1343,8,110,0.00501904,0.0260674,0.2666336327481912,0.0,0.0,0.24970057805720247,True,1.0,1.0,inf,0.418,1.0,0.5820000000000001,
1344,8,448,1.00028e-05,0.000428162,0.3135615780399779,0.2299783991159898,0.9805847385613568,0.009227944495184631,False,0.341284,0.3386306582661933,0.3386306582661933,-0.11215,0.75995,0.8721,0.8893672986176414
1345,8,332,0.000361396,0.0485498,0.2731151781294325,0.0,0.0,0.1756709883079679,True,0.80021,1.0,inf,0.20716,1.0,0.79284,
1347,8,269,5.11432e-05,0.00702572,0.3672119443110051,0.14316784845564073,0.8420298123452424,0.05811252147172081,False,0.402599,0.4091143490143263,0.4091143490143263,-0.17686,1.0,1.17686,1.397646476105377
1353,8,577,0.000429738,8.4052e-07,0.20306692795104925,0.3130122791513825,0.9817022875919905,0.00782654375855013,False,0.38872,0.38799283760022635,0.38799283760022635,-0.01771,0.78393,0.80164,0.8165815748136191
1357,8,301,0.000571933,0.039,0.27099138225701247,0.0,0.0,0.1823444170200624,True,0.916386,1.0,inf,0.35053,1.0,0.64947,
1359,8,401,0.0427971,0.0042595,0.0,0.15159071905225244,0.0,0.2401801080464532,True,0.330487,1.0,inf,-0.63204,1.0,1.63204,
1360,8,335,0.000297014,1.62496e-05,0.27804180390551025,0.3544258011006943,0.9839589160644849,0.008233834271406473,False,0.252336,0.2480816645322171,0.2480816645322171,-0.24032,0.68593,0.92625,0.9413502788355212
1363,8,322,0.0134075,0.024034,0.06270011243859588,0.0,0.0,0.34498895022637116,True,0.719346,1.0,inf,0.00581,1.0,0.99419,
1364,8,354,0.00100849,0.00140808,0.2292028641637572,0.2159694161724997,0.9303309355433157,0.0363298049782459,False,-0.0261987,-0.06721103490096145,-0.06721103490096145,-0.80656,0.48804,1.2946,1.3915478358719202
1366,8,392,0.0072955,0.0173255,0.11730903432776968,0.020800540116986115,0.3395017691620305,0.24685077743301484,False,-0.02361,-0.7966402593440826,-0.7966402593440826,-1.0,0.67666,1.67666,4.938589875800611
1367,8,367,8.76488e-08,0.00264406,0.43797441100784545,0.18400325780270782,0.935762458115716,0.022580983430473673,False,0.509744,0.5206054296626675,0.5206054296626675,0.11116,1.0,0.88884,0.9498564430441024
1368,8,412,7.69736e-11,0.00127685,0.5167099003263408,0.20406193277739396,0.9628815714537011,0.012492727577434274,False,0.068817,0.05849553474944037,0.05849553474944037,-0.39484,0.43959,0.83443,0.8665967079837528
1370,9,243,0.000612967,0.0449558,0.2998216846751893,0.0,0.0,0.1832308998530613,True,0.268641,1.0,inf,-0.70509,1.0,1.70509,
1371,9,287,0.0136891,0.000844409,0.06276632418797755,0.2623091832775696,0.6148081773436637,0.13117806853617114,False,-0.0354257,-0.270984958684184,-0.270984958684184,-1.0,0.58911,1.58911,2.5847248923491857
1374,9,325,0.0318989,0.00843768,0.0,0.1148084197036847,0.0,0.2874959532582603,True,-0.151356,-1.0,-inf,-1.0,0.60407,1.60407,
1375,9,453,0.00360689,0.000683648,0.15178505600548423,0.215161826711396,0.8938083874598917,0.049867706146637714,False,0.662932,0.6859012540659031,0.6859012540659031,0.16183,1.0,0.83817,0.9377513254065448
1378,9,516,6.10328e-08,2.98641e-05,0.36998235910279603,0.27190738044292456,0.9964943178189107,0.0016596783514225345,False,0.127216,0.12599803069965357,0.12599803069965357,-0.2803,0.4661,0.7464,0.7490258465634728
1379,9,275,0.00253667,0.000212394,0.21444876817399083,0.31942602875417103,0.9285665979423848,0.03426653291150205,False,0.320031,0.3077479501435059,0.3077479501435059,-0.25884,0.86865,1.12749,1.2142263166674425
1380,9,453,0.0125145,1.19004e-05,0.062348265286672276,0.30850355583146616,0.6781172036317705,0.08961649182741652,False,-0.123563,-0.3143696851896663,-0.3143696851896663,-1.0,0.36925,1.36925,2.019193721478753
1383,9,356,0.0190143,0.0438597,0.004285991658913463,0.0,0.0,0.42131154542739546,True,0.0326423,-1.0,-inf,-1.0,0.96007,1.96007,
1384,9,205,0.00499334,0.0145779,0.19619146438637494,0.061149005410317474,0.5261223406545718,0.19312067575508068,False,0.655624,0.8790794241307045,0.8790794241307045,-0.00873,1.0,1.00873,1.9172917058511427
1385,9,141,0.0157157,0.00122069,0.05436595589121309,0.35631180085388137,0.5135984232851516,0.1578721240751847,False,0.687659,1.0,1.0315196696596474,0.05861,1.0,0.94139,1.8329300817914251
1386,9,220,0.00637264,0.000379642,0.16726394764264124,0.3364752868893978,0.8487076039529229,0.06521480642084918,False,0.31416,0.29332268548045154,0.29332268548045154,-0.37648,0.9325,1.30898,1.5423215179212746
1388,9,355,6.29483e-06,0.036063,0.3641558860562834,0.0,0.0,0.1446555312165589,True,0.675583,1.0,inf,0.14648,1.0,0.8535200000000001,
1389,9,450,0.00064643,7.4199e-07,0.21756090734034533,0.3583650402371501,0.9764076767877193,0.00992670006693481,False,0.283821,0.2805122352521328,0.2805122352521328,-0.16195,0.70014,0.86209,0.8829201372486003
1390,9,324,0.00350093,0.0385727,0.1798602900867883,0.0,0.0,0.2309797006937998,True,0.789153,1.0,inf,0.11416,1.0,0.88584,
1393,9,211,0.0107906,0.000652575,0.10862117995491029,0.3198968289065163,0.7285303634789019,0.10351954299576685,False,-0.0601082,-0.2245997575370865,-0.2245997575370865,-1.0,0.54949,1.54949,2.126870859027515
1394,9,319,0.000191499,6.7544e-06,0.2987283907595285,0.38400826639224256,0.9882522303107264,0.006055214259554398,False,-0.229324,-0.23817726592486055,-0.23817726592486055,-0.8663,0.17298,1.03928,1.0516343582379057
1396,9,437,0.00971993,0.000515362,0.08848227677922127,0.2275139619276303,0.7568156723390899,0.0914305381223174,False,-0.16433,-0.3379429727344816,-0.3379429727344816,-1.0,0.39366,1.3936600000000001,1.8414787786999915
1397,9,353,0.0232151,0.0320813,0.0,0.0,0.0,0.4277599999999999,True,-0.630674,-1.0,-inf,-1.0,0.16897,1.16897,
1398,9,440,8.18208e-05,0.000559323,0.27338736284889303,0.22433751032805155,0.9728062391101463,0.013784275379582768,False,0.262239,0.25540001146341934,0.25540001146341934,-0.25732,0.71849,0.97581,1.0030877278219363
1399,9,371,1.57179e-09,1.00869e-06,0.5015973598860645,0.39148288537889675,0.999534423042827,0.00024687108433348037,False,-0.0873161,-0.08760375737512911,-0.08760375737512911,-0.48213,0.2231,0.70523,0.7055584917757085
1401,9,432,6.67223e-06,0.000489525,0.32722211435196863,0.2303282205640423,0.9793711579775609,0.009582097851848609,False,0.449345,0.4490257841126123,0.4490257841126123,0.02425,0.90085,0.8766,0.8950641366754283
1402,9,286,9.68245e-09,9.33935e-05,0.5458469741779035,0.33824352060628193,0.9933634936889979,0.0030295382958907876,False,0.484109,0.48429347843008763,0.48429347843008763,0.13045,0.85367,0.72322,0.7280517198334104
1405,9,290,0.00136886,0.000702083,0.2399752906826704,0.2683259069782115,0.9385241861754509,0.03262398485484631,False,0.534051,0.5342718094335986,0.5342718094335986,0.0134,1.0,0.9866,1.0512249066488755
1409,9,191,0.00323991,0.0274772,0.2396275482607352,0.0,0.0,0.22769378636917315,True,0.0182314,-1.0,-inf,-1.0,0.79984,1.79984,
1411,9,293,9.95298e-06,0.00815045,0.3927390773015906,0.12379602914072109,0.8164366212432822,0.060225349029240094,False,0.0201827,-0.049045630716885946,-0.049045630716885946,-0.725,0.5299,1.2549000000000001,1.5370452125102119
1412,9,503,0.000285912,0.000577889,0.2273746016958111,0.20913052244469754,0.9649149131129587,0.01812612450999555,False,0.092477,0.0770543334749978,0.0770543334749978,-0.54107,0.56212,1.1031900000000001,1.1433028809151116
1418,9,358,0.0031602,3.92718e-07,0.17699559431053583,0.4168228886691587,0.9256106845625114,0.026448421997428043,False,0.0730421,0.05033831045780807,0.05033831045780807,-0.51794,0.5091,1.02704,1.1095809686827773
1419,9,361,3.72137e-07,0.00770671,0.41593588428636374,0.11728771904225363,0.827328730159279,0.0518582892085252,False,0.42897,0.45581846374278884,0.45581846374278884,-0.04468,1.0,1.04468,1.2627145195343044
1420,9,327,0.0287253,2.63161e-05,0.0,0.3475616147795427,0.0,0.1519834561800078,True,0.380665,1.0,inf,-0.26038,1.0,1.26038,
1422,9,390,5.42428e-05,6.30687e-08,0.3005622323547655,0.4292564875342108,0.995072490482667,0.0023304851143188003,False,0.293399,0.2925098600047684,0.2925098600047684,-0.09614,0.64415,0.74029,0.7439558495290298
1427,9,527,0.000190047,4.14884e-05,0.23163804909974503,0.2628708992003609,0.9852779005047867,0.0076359852076018165,False,0.0754747,0.06885236617774784,0.06885236617774784,-0.47147,0.48439,0.9558599999999999,0.9701425349236849
1429,9,478,0.00128425,0.000157678,0.18962625503553726,0.2475316550163,0.9533674913116196,0.022594933668716535,False,0.273955,0.26365495847301074,0.26365495847301074,-0.29274,0.7667,1.05944,1.1112608827708699
1433,9,353,0.0399693,0.0393088,0.0,0.0,0.0,0.4277599999999999,True,-0.138831,-1.0,-inf,-1.0,0.80103,1.80103,
1436,9,263,2.0116e-06,0.000297039,0.455918916379443,0.3152972978904274,0.985832508801034,0.006919984908906082,False,0.320997,0.3185906452538,0.3185906452538,-0.11995,0.73836,0.85831,0.8706448532965033
1439,9,204,0.0134649,0.0139556,0.07551313982385095,0.06922811037927416,0.3975099540869996,0.2762217408632798,False,0.438954,0.4093790796018769,0.4093790796018769,-0.46762,1.0,1.46762,3.6920333312679627
1441,9,212,0.00437839,9.28704e-05,0.20413819205548586,0.3971508394233293,0.8987059731536119,0.04351133584528288,False,0.0634324,0.02216638672692131,0.02216638672692131,-0.67821,0.60305,1.28126,1.4256720643615883
1444,9,256,0.000180039,0.00295784,0.3373610629238895,0.21283658657087318,0.9219088743203583,0.03657695118043821,False,-0.238858,-0.29876591803446084,-0.29876591803446084,-1.0,0.26675,1.26675,1.3740512053687113
1445,9,420,0.00353924,3.38735e-05,0.1582563463640577,0.29949074257594804,0.9143725971084656,0.03438776540831446,False,0.202402,0.18374810785340628,0.18374810785340628,-0.41165,0.71472,1.12637,1.231850127138474
1446,9,333,0.00283809,1.88488e-06,0.18919596403487465,0.4022935192287807,0.93180361743015,0.025803055405925035,False,0.025092,-0.0007630957775052182,-0.0007630957775052182,-0.59054,0.48072,1.0712599999999999,1.1496628473652644
1448,9,261,0.00071883,0.00285866,0.2823006378452191,0.21291253905277036,0.9101477790199373,0.04546760227796701,False,0.685942,0.7037037418381736,0.7037037418381736,0.17486,1.0,0.82514,0.9066000258645084
1452,9,217,3.55845e-05,0.00407798,0.42394632830554957,0.20748682848893288,0.9070874564416682,0.03840576414946451,False,0.758216,0.7935400613676373,0.7935400613676373,0.32034,1.0,0.6796599999999999,0.7492772556531396
1453,9,560,0.00250979,1.13632e-05,0.15265338474771264,0.2775258577191885,0.9355926695816695,0.025484088585954755,False,-0.152265,-0.1899855507262915,-0.1899855507262915,-0.87576,0.28375,1.15951,1.2393320701395087
1457,9,314,0.0396444,3.50345e-05,0.0,0.3479619552751992,0.0,0.15369690234962957,True,-0.24524,-1.0,-inf,-1.0,0.34794,1.34794,
1458,9,259,0.0477416,0.000345246,0.0,0.31234792860205274,0.0,0.1746649028974269,True,0.427966,1.0,inf,-0.36572,1.0,1.36572,
1459,9,226,0.00525759,0.0158055,0.18263364925200065,0.043751023282509405,0.4594901633037948,0.209021521474963,False,0.486753,0.604434002521645,0.604434002521645,-0.30533,1.0,1.30533,2.8408225120958095
1462,9,327,0.0115434,0.000525221,0.0814118228739604,0.26271380193536026,0.701664124878587,0.10627225878631169,False,0.480186,0.5328956233559593,0.5328956233559593,-0.14389,1.0,1.14389,1.630252936471469
1463,9,234,0.0378834,0.000519278,0.0,0.3128726985765019,0.0,0.18046468471488047,True,-0.137849,-1.0,-inf,-1.0,0.52393,1.52393,
1464,9,322,0.00878767,0.00689943,0.11140059805018157,0.13311008899783647,0.6760285649375132,0.15451680237926915,False,0.233303,0.11654270500835011,0.11654270500835011,-0.67673,0.967,1.6437300000000001,2.4314505114912324
1466,9,461,8.56243e-05,8.88257e-05,0.2659789771681155,0.2651705871705264,0.9870203875299766,0.007026549511156235,False,0.384745,0.38268556076545296,0.38268556076545296,-0.06968,0.81745,0.88713,0.8987960240821845
1467,9,321,0.0190715,0.000132633,0.0036386996215612964,0.30848182646032474,0.16767093030796293,0.1606598952619941,False,0.363628,1.0,1.2105145737857619,-0.29886,1.0,1.29886,7.746482933054468
1468,9,346,0.00783851,0.00217457,0.11812383471948382,0.19901328123742806,0.7782661710893567,0.10063053593650279,False,-0.0864064,-0.240325152093792,-0.240325152093792,-1.0,0.51246,1.51246,1.9433711192701277
1469,9,221,0.0203331,2.25327e-05,0.0,0.43383472414134816,0.0,0.15000644760209536,True,-0.331213,-1.0,-inf,-1.0,0.23529,1.23529,
1470,9,335,0.026315,0.00329596,0.0,0.18042725214741734,0.0,0.2283720459587288,True,-0.16843,-1.0,-inf,-1.0,0.55761,1.55761,
1472,9,385,0.00028292,0.0220928,0.26032361982782953,0.0,0.0,0.17278397983302865,True,0.122787,-1.0,-inf,-0.80423,0.76585,1.57008,
1473,9,289,9.32081e-05,0.016541,0.3364403130871133,0.03163914609750186,0.46696582843600803,0.13280207215043488,False,-0.212908,-0.7403326990934417,-0.7403326990934417,-1.0,0.34634,1.34634,2.883166000624175
1474,9,303,2.84048e-05,0.00150878,0.3599986657226276,0.23029613935819668,0.9556717815577824,0.020289893918405,False,0.143426,0.1288476948444353,0.1288476948444353,-0.44231,0.60413,1.04644,1.094978443639156
1475,9,335,0.0106958,0.00224254,0.08926735151292975,0.20070028891597194,0.7014574518955858,0.1249897803129875,False,-0.566118,-0.9852454748971161,-0.9852454748971161,-1.0,0.04467,1.04467,1.4892849126870527
1477,9,336,0.000879681,0.000177816,0.24055765770458684,0.2929342560597554,0.9620771849680151,0.01966032795440694,False,0.0437492,0.02503839860457133,0.02503839860457133,-0.60281,0.50951,1.11232,1.1561650326808028
1485,10,357,0.0184,6.91244e-05,0.010576667674700316,0.30873973364868357,0.28904517281631253,0.14831943130781147,False,0.425599,0.959294929545144,0.959294929545144,-0.19342,1.0,1.19342,4.128835601618627
1486,10,307,0.00524983,0.0033182,0.15765699530573393,0.1878644715003675,0.8154218025645614,0.09153016081586496,False,0.262729,0.20995126527853697,0.20995126527853697,-0.561,0.92838,1.4893800000000001,1.8265148114948493
1487,10,328,0.00353785,0.0480134,0.17817674944087053,0.0,0.0,0.23144103095175625,True,0.045885,-1.0,-inf,-1.0,0.83995,1.83995,
1489,10,268,3.748e-07,5.59393e-05,0.48947218126992326,0.365353479462417,0.9949204345726286,0.0026375069764078742,False,0.028367,0.025860854928207718,0.025860854928207718,-0.44927,0.39812,0.84739,0.8517163489199006
1493,10,370,0.013037,7.59425e-05,0.06274485740000746,0.3007333936336379,0.6552590981105851,0.10185956161956525,False,-0.00575458,-0.1642314344506876,-0.1642314344506876,-0.90433,0.5389,1.44323,2.202533324850428
1496,10,317,0.000173349,0.0360717,0.3026856490956031,0.0,0.0,0.16689692842126708,True,0.241902,1.0,inf,-0.60905,1.0,1.6090499999999999,
1498,10,396,0.0020263,0.00101338,0.18940703662836442,0.21657247461547777,0.9177014849671931,0.04179315429864542,False,0.618193,0.628090784577907,0.628090784577907,0.10327,1.0,0.89673,0.9771478140651121
1499,10,335,0.0451617,0.000405268,0.0,0.2681523791783519,0.0,0.17726614495302995,True,0.334557,1.0,inf,-0.49461,1.0,1.49461,
1501,10,483,0.00746991,0.00128335,0.10519143918413319,0.18870135935505705,0.8001238486266486,0.08646390622335062,False,-0.289302,-0.46963467826677585,-0.46963467826677585,-1.0,0.2679,1.2679,1.5846296822376351
1502,10,387,0.00388126,0.0250213,0.1594668819652201,0.0,0.0,0.2356426823391264,True,-0.151431,-1.0,-inf,-1.0,0.53064,1.53064,
1503,10,436,3.13637e-05,0.00143613,0.29536132654058567,0.19420120141684444,0.9560678552050346,0.019672837642955434,False,0.361594,0.35763273547536806,0.35763273547536806,-0.15117,0.87213,1.0232999999999999,1.0703215199935228
1505,10,375,3.22409e-05,5.78416e-08,0.3187941427444701,0.43997077192646006,0.9963804837591647,0.0017659397806448543,False,0.654208,0.6548121634797667,0.6548121634797667,0.32975,1.0,0.67025,0.6726847935351634
1506,10,287,6.74534e-09,0.000766786,0.5516915704512652,0.26623941338171764,0.9745985509943089,0.009872839269262912,False,0.563486,0.5680422571590401,0.5680422571590401,0.192,0.99752,0.80552,0.82651467024878
1507,10,149,0.00281766,0.00222155,0.2838500471513753,0.3031564298069321,0.8869075525341729,0.062430971425935164,False,0.245078,0.20593694128794487,0.20593694128794487,-0.50877,0.90522,1.41399,1.5942924332528092
1508,10,225,0.0120894,0.000462021,0.08928071497132552,0.3243550879045643,0.6873710251891956,0.10957223514996561,False,0.325674,0.3143888190378019,0.3143888190378019,-0.39633,1.0,1.39633,2.031406545854427
1515,10,183,0.00481762,0.0259927,0.21083629468555548,0.0,0.0,0.2471272583747345,True,0.166732,-1.0,-inf,-0.93357,1.0,1.93357,
1517,10,239,0.00246734,0.0346524,0.23175262879005346,0.0,0.0,0.21721141006312947,True,0.334032,1.0,inf,-0.59055,1.0,1.59055,
1521,10,240,0.0082883,0.00168574,0.13403144923684654,0.253232747970041,0.7789550276183794,0.0992407690488905,False,0.197378,0.12598574689370676,0.12598574689370676,-0.63266,0.87764,1.5103,1.9388795841239712
1522,10,473,7.56561e-06,1.17377e-08,0.3098997125244912,0.4113073704985263,0.9984609647964224,0.0007564766366185155,False,0.497351,0.49735997787818653,0.49735997787818653,0.18148,0.81691,0.63543,0.6364094565575317
1526,10,24,0.00853711,0.0212141,0.39151751819978486,0.0,0.0,0.29082457364409825,True,1.0,1.0,inf,0.37711,1.0,0.6228899999999999,
1529,10,293,0.00778109,0.0112939,0.12822494858081435,0.08814956000046584,0.5972028374460016,0.18688544720492872,False,-0.0692269,-0.4288531988565545,-0.4288531988565545,-1.0,0.60912,1.6091199999999999,2.6944279214773403
1530,10,286,0.00835531,0.00480475,0.12273120542800968,0.16968697179624959,0.724593359920164,0.1315563229101676,False,0.114535,-0.023490862394934215,-0.023490862394934215,-0.87787,0.81413,1.6920000000000002,2.3351028226182273
1531,10,217,0.0217668,0.00653331,0.0,0.1659149322782781,0.0,0.266686711845612,True,0.169016,-1.0,-inf,-0.9653,1.0,1.9653,
1534,10,290,0.000767826,1.19881e-05,0.264770399644392,0.3903739825439347,0.9726637867257335,0.01299699453122273,False,0.483616,0.4838455095084977,0.4838455095084977,0.03714,0.97615,0.93901,0.9654003909829707
1535,10,298,0.0497975,0.00316541,0.0,0.1934453407763685,0.0,0.22669775409936324,True,0.074106,-1.0,-inf,-1.0,0.88721,1.88721,
1536,10,346,0.000856744,1.11136e-05,0.23800982860253803,0.3568701812995097,0.9704261182387734,0.013620556629606831,False,0.146714,0.13714948605458446,0.13714948605458446,-0.4088,0.58756,0.9963599999999999,1.0267242207045022
1538,10,339,0.0125331,0.0264971,0.07014690964826334,0.0,0.0,0.334286206174697,True,-0.124204,-1.0,-inf,-1.0,0.62212,1.62212,
1541,10,175,0.0121287,0.0158144,0.09931331259671926,0.04841903752897499,0.3617300383033591,0.2836756415974985,False,0.119592,-0.4536080065872007,-0.4536080065872007,-1.0,0.96584,1.96584,5.434550056225577
1542,10,383,0.0459198,0.00051569,0.0,0.24303367850172236,0.0,0.18103482918528516,True,0.0818146,-1.0,-inf,-0.99934,0.8032,1.80254,
1543,10,302,1.47059e-10,4.70524e-11,0.6041408675052031,0.6235153736783917,0.9999966415169402,2.301920046637091e-06,False,0.538026,0.5380255050294976,0.5380255050294976,0.28741,0.7824,0.49499,0.494991662421113
1544,10,377,9.48136e-09,1.19918e-07,0.4686295022775126,0.4262264512590616,0.9998431495110495,9.34221034322925e-05,False,0.321343,0.32129997395458226,0.32129997395458226,0.00253,0.62177,0.61924,0.6193371433337572
1545,10,272,5.20396e-13,6.44197e-07,0.7406124669287218,0.4735152374738813,0.9996509151054512,0.0001760829267908538,False,0.502333,0.502332273681996,0.502332273681996,0.22353,0.77518,0.55165,0.5518426399297673
1546,10,235,0.00144814,0.00953732,0.2641492992419574,0.11913777854084463,0.7506404051525777,0.10614613850051889,False,0.334073,0.303643209098439,0.303643209098439,-0.41638,1.0,1.41638,1.886895496535524
