"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,0,2000,234,0,234,0.117,0.0202847699145299,0.0227713409134597
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,0.2,2000,234,0,234,0.117,0.147903241923077,0.0224799788582237
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,0.4,2000,252,0,252,0.126,0.267520361904762,0.0205876575339974
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,0.6,2000,222,3,219,0.111,0.394425700182648,0.0225437245454435
942,133,0.0621836193157562,0.43695474944089,8.27042136899557,0.02756,0.8,2000,228,4,224,0.114,0.458581081785714,0.0192228411659026
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,-0.8,2000,441,14,427,0.2205,-0.55205265117096,0.0141961504288796
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,-0.6,2000,443,8,435,0.2215,-0.41447002091954,0.0152343245625381
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,-0.4,2000,464,2,462,0.232,-0.284698346601732,0.0160926501847288
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,-0.2,2000,448,0,448,0.224,-0.118288283093527,0.0158073872526557
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,0,2000,420,1,419,0.21,0.016070165026253,0.0164992148824944
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,0.2,2000,494,1,493,0.247,0.16523649262069,0.0157186799681589
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,0.4,2000,456,4,452,0.228,0.33031773050885,0.0160917444979037
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,0.6,2000,464,8,456,0.232,0.442022074864035,0.0156121863609031
1064,239,0.116917352394963,0.202479019257354,27.9432472223962,0.02756,0.8,2000,460,18,442,0.23,0.556819640972851,0.0143413536970326
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,-0.8,2000,292,3,289,0.146,-0.444164025017301,0.0175087847157757
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,-0.6,2000,287,1,286,0.1435,-0.32061575693007,0.0165292354033027
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,-0.4,2000,260,0,260,0.13,-0.222960558346154,0.0200379413079855
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,-0.2,2000,271,0,271,0.1355,-0.118898186937269,0.0182658864856767
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,0,2000,297,0,297,0.1485,0.00573934655218855,0.0172120164913483
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,0.2,2000,281,0,281,0.1405,0.135906742124555,0.0180542484314156
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,0.4,2000,278,1,277,0.139,0.225187419231047,0.018471216293568
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,0.6,2000,283,1,282,0.1415,0.362330334858156,0.0158516394937221
1165,315,0.04635171416248,0.337387143633092,14.6007899611812,0.02756,0.8,2000,285,2,283,0.1425,0.46808902155477,0.0178556711362713
1169,351,0.0463608702900442,0.260194134571443,16.2726654718055,0.02756,-0.8,2000,304,4,300,0.152,-0.44155837629,0.0179880941059104
1169,351,0.0463608702900442,0.260194134571443,16.2726654718055,0.02756,-0.6,2000,293,2,291,0.1465,-0.310818783573883,0.0187518156551244
1169,351,0.0463608702900442,0.260194134571443,16.2726654718055,0.02756,-0.4,2000,304,0,304,0.152,-0.223101661930921,0.0192087071078361
1169,351,0.0463608702900442,0.260194134571443,16.2726654718055,0.02756,-0.2,2000,301,0,301,0.1505,-0.114151438039867,0.0186199091012514
